Sample,seconds_elapsed,Acx,Acy,Acz,Gyx,Gyy,Gyz
5068,116.3835,-65.603,-0.626,-0.028,-0.001,0.0,-0.006
5069,116.4025,-65.61,-0.626,-0.026,0.001,-0.001,-0.006
5070,116.4234,-65.618,-0.627,-0.025,-0.001,-0.001,-0.006
5071,116.4423,-65.625,-0.626,-0.026,0.0,0.0,-0.006
5072,116.4632,-65.632,-0.624,-0.026,0.0,0.001,-0.006
5073,116.4822,-65.64,-0.624,-0.027,-0.001,0.0,-0.006
5074,116.5031,-65.648,-0.622,-0.026,0.0,0.0,-0.007
5075,116.5221,-65.656,-0.624,-0.027,-0.001,-0.001,-0.006
5076,116.543,-65.663,-0.622,-0.029,-0.001,0.0,-0.006
5076,116.562,-65.67,-0.62,-0.029,-0.001,0.001,-0.006
5077,116.5829,-65.677,-0.62,-0.031,-0.001,0.0,-0.006
5078,116.6038,-65.685,-0.618,-0.03,0.0,0.001,-0.006
5079,116.6228,-65.692,-0.62,-0.031,-0.001,-0.001,-0.006
5080,116.6437,-65.7,-0.619,-0.032,-0.001,-0.001,-0.006
5081,116.6627,-65.707,-0.619,-0.033,-0.001,0.0,-0.006
5082,116.6836,-65.713,-0.618,-0.033,-0.001,0.0,-0.005
5083,116.7025,-65.719,-0.62,-0.034,0.0,-0.002,-0.005
5084,116.7235,-65.726,-0.62,-0.034,-0.001,0.001,-0.006
5085,116.7424,-65.734,-0.621,-0.034,0.0,-0.002,-0.006
5085,116.7634,-65.741,-0.622,-0.036,-0.001,-0.001,-0.006
5086,116.7823,-65.749,-0.621,-0.035,0.0,-0.001,-0.007
5087,116.8032,-65.755,-0.622,-0.038,-0.001,-0.001,-0.005
5088,116.8222,-65.761,-0.618,-0.037,0.0,0.003,-0.005
5089,116.8431,-65.767,-0.618,-0.038,-0.001,0.0,-0.005
5090,116.8621,-65.775,-0.621,-0.036,0.0,-0.002,-0.006
5091,116.883,-65.782,-0.62,-0.037,-0.001,0.0,-0.006
5092,116.9019,-65.791,-0.618,-0.036,0.001,0.001,-0.007
5093,116.9229,-65.796,-0.616,-0.037,-0.001,0.001,-0.005
5094,116.9438,-65.804,-0.614,-0.036,0.0,0.0,-0.006
5094,116.9628,-65.811,-0.614,-0.037,0.0,0.0,-0.006
5095,116.9837,-65.819,-0.612,-0.037,0.0,0.001,-0.007
5096,117.0027,-65.828,-0.611,-0.035,0.001,0.0,-0.007
5097,117.0236,-65.835,-0.613,-0.034,0.001,-0.001,-0.006
5098,117.0425,-65.841,-0.613,-0.035,-0.001,0.0,-0.005
5099,117.0635,-65.847,-0.614,-0.036,-0.001,-0.002,-0.005
5100,117.0824,-65.855,-0.614,-0.035,0.0,-0.001,-0.006
5101,117.1034,-65.862,-0.615,-0.035,0.0,-0.001,-0.006
5102,117.1223,-65.869,-0.618,-0.035,-0.001,-0.002,-0.005
5103,117.1432,-65.875,-0.616,-0.036,-0.001,0.001,-0.005
5103,117.1621,-65.882,-0.618,-0.037,-0.001,-0.002,-0.006
5104,117.1831,-65.89,-0.619,-0.036,0.0,-0.002,-0.006
5105,117.202,-65.898,-0.618,-0.035,0.0,0.0,-0.007
5106,117.223,-65.906,-0.617,-0.035,0.001,0.0,-0.007
5107,117.2419,-65.912,-0.616,-0.035,0.0,0.0,-0.005
5108,117.2628,-65.92,-0.614,-0.035,-0.001,0.002,-0.006
5109,117.2838,-65.926,-0.615,-0.037,-0.001,0.0,-0.005
5110,117.3027,-65.934,-0.613,-0.035,0.0,0.0,-0.006
5111,117.3237,-65.941,-0.613,-0.034,0.0,0.0,-0.006
5112,117.3426,-65.948,-0.613,-0.036,-0.001,-0.001,-0.006
5112,117.3635,-65.954,-0.613,-0.038,-0.002,-0.001,-0.005
5113,117.3825,-65.963,-0.614,-0.039,-0.001,0.0,-0.007
5114,117.4034,-65.969,-0.614,-0.041,-0.001,0.0,-0.005
5115,117.4224,-65.975,-0.612,-0.041,-0.001,0.002,-0.005
5116,117.4433,-65.981,-0.611,-0.043,-0.002,-0.001,-0.005
5117,117.4623,-65.989,-0.61,-0.042,0.0,0.0,-0.006
5118,117.4832,-65.997,-0.61,-0.043,-0.001,-0.001,-0.007
5119,117.5021,-66.004,-0.612,-0.042,0.001,-0.001,-0.006
5120,117.5231,-66.013,-0.615,-0.04,0.001,-0.002,-0.007
5121,117.542,-66.02,-0.615,-0.039,0.001,-0.001,-0.006
5121,117.563,-66.026,-0.612,-0.039,0.001,0.003,-0.005
5122,117.5819,-66.032,-0.611,-0.038,0.0,0.0,-0.005
5123,117.6029,-66.04,-0.611,-0.037,-0.001,-0.001,-0.006
5124,117.6238,-66.049,-0.61,-0.039,-0.002,0.0,-0.007
5125,117.6427,-66.056,-0.612,-0.039,0.0,0.0,-0.006
5126,117.6637,-66.061,-0.611,-0.04,0.0,0.0,-0.005
5127,117.6826,-66.069,-0.611,-0.04,-0.001,-0.001,-0.006
5128,117.7036,-66.075,-0.612,-0.04,0.0,-0.002,-0.005
5129,117.7225,-66.081,-0.613,-0.039,0.0,0.0,-0.005
5130,117.7434,-66.089,-0.615,-0.04,0.0,-0.002,-0.007
5130,117.7623,-66.096,-0.614,-0.039,0.0,0.0,-0.005
5131,117.7833,-66.103,-0.614,-0.038,0.0,-0.001,-0.006
5132,117.8022,-66.109,-0.613,-0.037,0.001,0.0,-0.005
5133,117.8232,-66.118,-0.614,-0.037,-0.001,-0.001,-0.007
5134,117.8421,-66.125,-0.615,-0.037,0.001,0.0,-0.006
5135,117.863,-66.133,-0.616,-0.038,-0.002,0.0,-0.006
5136,117.882,-66.139,-0.615,-0.039,-0.001,0.0,-0.005
5137,117.9029,-66.145,-0.615,-0.039,-0.001,0.0,-0.005
5138,117.9239,-66.153,-0.615,-0.039,0.0,-0.001,-0.006
5139,117.9428,-66.16,-0.614,-0.04,-0.001,-0.001,-0.006
5139,117.9637,-66.166,-0.615,-0.039,0.0,-0.001,-0.005
5140,117.9827,-66.173,-0.618,-0.039,0.0,-0.001,-0.006
5141,118.0036,-66.18,-0.618,-0.037,0.001,0.002,-0.005
5142,118.0226,-66.186,-0.618,-0.036,0.0,0.0,-0.005
5143,118.0435,-66.194,-0.618,-0.037,0.001,0.0,-0.007
5144,118.0625,-66.202,-0.616,-0.034,0.0,0.0,-0.006
5145,118.0834,-66.209,-0.615,-0.033,0.001,0.0,-0.006
5146,118.1023,-66.217,-0.613,-0.031,0.0,0.002,-0.006
5147,118.1232,-66.225,-0.614,-0.032,0.0,-0.001,-0.007
5148,118.1422,-66.232,-0.615,-0.032,0.0,0.0,-0.006
5148,118.1631,-66.238,-0.615,-0.031,0.001,0.0,-0.005
5149,118.1821,-66.246,-0.613,-0.03,0.0,0.0,-0.006
5150,118.203,-66.253,-0.613,-0.031,0.0,-0.001,-0.006
5151,118.2219,-66.259,-0.613,-0.031,-0.001,0.0,-0.005
5152,118.2429,-66.267,-0.613,-0.031,-0.001,0.0,-0.006
5153,118.2638,-66.275,-0.612,-0.032,-0.001,0.0,-0.007
5154,118.2828,-66.282,-0.61,-0.032,-0.001,0.002,-0.005
5155,118.3037,-66.289,-0.609,-0.032,0.0,0.0,-0.006
5156,118.3227,-66.296,-0.61,-0.032,0.0,-0.001,-0.006
5157,118.3436,-66.303,-0.608,-0.031,0.001,0.002,-0.006
5157,118.3625,-66.313,-0.606,-0.03,-0.001,0.002,-0.007
5158,118.3834,-66.32,-0.606,-0.027,0.001,0.0,-0.006
5159,118.4024,-66.327,-0.606,-0.029,-0.001,0.002,-0.006
5160,118.4233,-66.333,-0.606,-0.028,0.0,0.0,-0.005
5161,118.4423,-66.341,-0.603,-0.028,0.0,0.0,-0.006
5162,118.4632,-66.348,-0.603,-0.028,-0.001,-0.001,-0.006
5163,118.4821,-66.356,-0.605,-0.028,0.0,-0.001,-0.006
5164,118.5031,-66.364,-0.607,-0.027,0.001,-0.001,-0.007
5165,118.522,-66.371,-0.606,-0.027,0.0,0.0,-0.006
5166,118.543,-66.379,-0.605,-0.025,0.0,-0.001,-0.006
5166,118.5619,-66.384,-0.605,-0.027,0.0,0.0,-0.005
5167,118.5828,-66.393,-0.605,-0.027,0.0,-0.001,-0.007
5168,118.6038,-66.401,-0.604,-0.025,0.0,0.002,-0.006
5169,118.6227,-66.408,-0.605,-0.025,0.0,-0.001,-0.006
5170,118.6437,-66.414,-0.605,-0.025,0.0,0.0,-0.005
5171,118.6626,-66.42,-0.606,-0.024,0.0,-0.001,-0.005
5172,118.6836,-66.428,-0.606,-0.024,-0.001,0.0,-0.006
5173,118.7025,-66.435,-0.604,-0.025,-0.001,0.0,-0.006
5174,118.7234,-66.443,-0.605,-0.027,-0.002,-0.001,-0.006
5175,118.7424,-66.448,-0.605,-0.029,-0.001,-0.001,-0.005
5175,118.7633,-66.456,-0.605,-0.027,0.001,0.0,-0.006
5176,118.7823,-66.464,-0.604,-0.025,0.0,0.002,-0.006
5177,118.8032,-66.47,-0.603,-0.025,0.0,0.0,-0.005
5178,118.8221,-66.476,-0.602,-0.025,0.0,0.0,-0.005
5179,118.8431,-66.483,-0.602,-0.025,0.0,-0.001,-0.006
5180,118.862,-66.492,-0.602,-0.025,-0.001,0.0,-0.007
5181,118.8829,-66.5,-0.602,-0.025,0.0,-0.001,-0.007
5182,118.9039,-66.507,-0.604,-0.026,0.0,-0.001,-0.006
5183,118.9229,-66.515,-0.605,-0.025,0.0,-0.001,-0.006
5184,118.9438,-66.522,-0.605,-0.025,-0.001,0.0,-0.006
5184,118.9627,-66.531,-0.606,-0.026,-0.001,-0.001,-0.007
5185,118.9836,-66.539,-0.606,-0.027,-0.001,-0.001,-0.007
5186,119.0026,-66.546,-0.607,-0.027,0.001,-0.001,-0.006
5187,119.0235,-66.554,-0.607,-0.026,0.0,-0.001,-0.006
5188,119.0425,-66.561,-0.609,-0.025,0.0,-0.001,-0.006
5189,119.0634,-66.57,-0.61,-0.026,-0.001,-0.001,-0.007
5190,119.0823,-66.578,-0.61,-0.026,0.0,-0.001,-0.007
5191,119.1033,-66.586,-0.608,-0.023,0.001,0.0,-0.006
5192,119.1222,-66.593,-0.608,-0.023,-0.001,-0.001,-0.006
5193,119.1432,-66.602,-0.608,-0.025,-0.001,0.0,-0.007
5193,119.1621,-66.609,-0.61,-0.028,-0.002,0.0,-0.006
5194,119.183,-66.616,-0.608,-0.031,-0.002,0.001,-0.006
5195,119.202,-66.623,-0.609,-0.031,-0.001,-0.001,-0.006
5196,119.2229,-66.631,-0.609,-0.031,0.0,-0.001,-0.006
5197,119.2439,-66.638,-0.609,-0.031,0.0,-0.001,-0.006
5198,119.2628,-66.644,-0.609,-0.031,0.0,0.0,-0.005
5199,119.2837,-66.653,-0.611,-0.028,0.001,-0.001,-0.007
5200,119.3027,-66.659,-0.611,-0.028,-0.001,0.0,-0.005
5201,119.3236,-66.666,-0.611,-0.031,-0.001,0.0,-0.006
5202,119.3426,-66.673,-0.612,-0.03,0.001,-0.001,-0.006
5202,119.3635,-66.681,-0.61,-0.03,0.0,0.001,-0.007
5203,119.3825,-66.69,-0.611,-0.029,0.001,-0.002,-0.007
5204,119.4034,-66.697,-0.612,-0.029,-0.001,-0.001,-0.006
5205,119.4223,-66.705,-0.612,-0.029,0.0,0.0,-0.006
5206,119.4433,-66.713,-0.613,-0.028,-0.001,-0.001,-0.006
5207,119.4622,-66.721,-0.61,-0.029,-0.001,0.001,-0.007
5208,119.4832,-66.728,-0.61,-0.029,0.0,-0.001,-0.006
5209,119.5021,-66.734,-0.61,-0.03,0.0,-0.001,-0.005
5210,119.523,-66.741,-0.612,-0.029,0.0,-0.001,-0.006
5211,119.542,-66.75,-0.614,-0.03,-0.001,-0.001,-0.007
5211,119.5629,-66.758,-0.614,-0.03,-0.001,-0.001,-0.006
5212,119.5838,-66.765,-0.614,-0.03,-0.001,0.0,-0.006
5213,119.6028,-66.772,-0.614,-0.031,-0.001,-0.001,-0.006
5214,119.6237,-66.78,-0.613,-0.032,-0.001,0.0,-0.006
5215,119.6427,-66.789,-0.613,-0.032,-0.001,0.0,-0.007
5216,119.6636,-66.795,-0.613,-0.035,-0.001,0.0,-0.006
5217,119.6825,-66.803,-0.614,-0.034,0.0,-0.001,-0.006
5218,119.7035,-66.81,-0.616,-0.033,0.0,-0.001,-0.006
5219,119.7224,-66.819,-0.616,-0.034,0.0,-0.001,-0.007
5220,119.7434,-66.826,-0.615,-0.033,0.0,-0.001,-0.006
5220,119.7623,-66.834,-0.613,-0.031,0.0,0.0,-0.006
5221,119.7832,-66.841,-0.615,-0.031,0.0,-0.001,-0.006
5222,119.8021,-66.848,-0.617,-0.03,0.001,-0.001,-0.006
5223,119.8231,-66.856,-0.618,-0.031,-0.001,0.0,-0.006
5224,119.842,-66.863,-0.618,-0.03,0.0,-0.001,-0.006
5225,119.863,-66.869,-0.617,-0.031,0.0,0.0,-0.005
5226,119.8819,-66.877,-0.613,-0.028,0.001,0.001,-0.006
5227,119.9028,-66.883,-0.612,-0.029,-0.001,0.002,-0.005
5228,119.9238,-66.892,-0.615,-0.029,-0.001,-0.002,-0.007
5229,119.9427,-66.899,-0.615,-0.029,0.0,0.0,-0.006
5229,119.9637,-66.909,-0.615,-0.028,0.0,-0.001,-0.009
5230,119.9826,-66.916,-0.613,-0.028,-0.001,0.001,-0.006
5231,120.0036,-66.923,-0.614,-0.03,-0.001,-0.001,-0.006
5232,120.0225,-66.931,-0.614,-0.03,-0.001,-0.001,-0.006
5233,120.0434,-66.939,-0.615,-0.03,0.0,-0.001,-0.007
5234,120.0623,-66.947,-0.615,-0.03,0.0,0.0,-0.006
5235,120.0833,-66.953,-0.614,-0.032,-0.001,0.0,-0.005
5236,120.1022,-66.96,-0.614,-0.03,0.001,0.0,-0.006
5237,120.1232,-66.967,-0.615,-0.032,-0.001,-0.001,-0.006
5238,120.1421,-66.975,-0.613,-0.031,0.0,0.0,-0.007
5238,120.163,-66.983,-0.612,-0.03,0.001,0.002,-0.006
5239,120.182,-66.99,-0.613,-0.031,-0.001,-0.001,-0.006
5240,120.2029,-66.998,-0.614,-0.031,-0.001,0.0,-0.006
5241,120.2239,-67.005,-0.613,-0.032,0.0,0.0,-0.006
5242,120.2428,-67.014,-0.614,-0.031,-0.001,-0.001,-0.007
5243,120.2637,-67.022,-0.612,-0.032,-0.001,0.0,-0.007
5244,120.2827,-67.028,-0.611,-0.03,0.001,0.0,-0.005
5245,120.3036,-67.033,-0.612,-0.03,0.0,-0.001,-0.004
5246,120.3225,-67.041,-0.612,-0.028,0.001,0.0,-0.006
5247,120.3435,-67.049,-0.613,-0.03,-0.002,0.0,-0.007
5247,120.3624,-67.056,-0.612,-0.028,0.0,0.0,-0.005
5248,120.3834,-67.062,-0.61,-0.029,0.0,0.0,-0.005
5249,120.4023,-67.069,-0.609,-0.03,0.0,0.001,-0.006
5250,120.4232,-67.076,-0.613,-0.029,0.0,-0.003,-0.006
5251,120.4421,-67.083,-0.61,-0.029,-0.001,0.001,-0.005
5252,120.4631,-67.09,-0.612,-0.03,-0.001,-0.001,-0.006
5253,120.482,-67.097,-0.611,-0.03,0.0,0.0,-0.006
5254,120.503,-67.103,-0.61,-0.031,-0.001,0.0,-0.005
5255,120.5219,-67.11,-0.608,-0.032,-0.001,0.001,-0.006
5256,120.5428,-67.118,-0.608,-0.032,0.0,0.0,-0.006
5256,120.5638,-67.125,-0.607,-0.031,0.001,0.0,-0.006
5257,120.5827,-67.134,-0.608,-0.03,0.0,0.0,-0.007
5258,120.6037,-67.142,-0.607,-0.03,0.0,-0.001,-0.007
5259,120.6226,-67.15,-0.608,-0.03,-0.001,-0.001,-0.006
5260,120.6436,-67.156,-0.609,-0.028,0.001,-0.001,-0.005
5261,120.6625,-67.163,-0.609,-0.028,0.0,0.0,-0.006
5262,120.6834,-67.172,-0.609,-0.027,0.0,0.0,-0.007
5263,120.7023,-67.179,-0.612,-0.028,-0.001,-0.002,-0.006
5264,120.7233,-67.186,-0.611,-0.028,0.0,0.0,-0.006
5265,120.7422,-67.193,-0.612,-0.028,-0.001,-0.002,-0.005
5265,120.7632,-67.202,-0.611,-0.027,0.0,0.0,-0.007
5266,120.7821,-67.21,-0.612,-0.029,-0.001,-0.001,-0.007
5267,120.803,-67.218,-0.611,-0.029,-0.002,0.0,-0.006
5268,120.822,-67.226,-0.612,-0.03,-0.001,0.0,-0.007
5269,120.8429,-67.233,-0.613,-0.03,0.0,-0.001,-0.005
5270,120.8639,-67.241,-0.612,-0.029,0.0,0.0,-0.007
5271,120.8828,-67.249,-0.611,-0.027,0.001,0.0,-0.006
5272,120.9037,-67.257,-0.611,-0.028,-0.001,0.0,-0.007
5273,120.9227,-67.264,-0.611,-0.03,-0.001,-0.001,-0.006
5274,120.9436,-67.273,-0.611,-0.03,-0.001,0.0,-0.007
5274,120.9626,-67.28,-0.611,-0.031,0.0,0.0,-0.006
5275,120.9835,-67.289,-0.61,-0.031,-0.001,0.0,-0.007
5276,121.0025,-67.296,-0.609,-0.03,0.0,0.0,-0.006
5277,121.0234,-67.303,-0.608,-0.031,0.0,0.0,-0.006
5278,121.0423,-67.309,-0.607,-0.03,0.0,0.0,-0.005
5279,121.0633,-67.317,-0.606,-0.031,-0.001,0.001,-0.006
5280,121.0822,-67.324,-0.608,-0.031,0.0,-0.001,-0.006
5281,121.1031,-67.333,-0.61,-0.028,0.001,-0.001,-0.007
5282,121.1221,-67.342,-0.611,-0.028,0.0,0.0,-0.007
5283,121.143,-67.35,-0.609,-0.026,0.001,0.0,-0.007
5283,121.1619,-67.356,-0.609,-0.026,0.0,0.0,-0.005
5284,121.1829,-67.366,-0.609,-0.026,-0.001,-0.001,-0.009
5285,121.2038,-67.373,-0.608,-0.026,0.0,0.0,-0.006
5286,121.2228,-67.379,-0.607,-0.026,0.0,0.001,-0.005
5287,121.2437,-67.387,-0.608,-0.028,-0.002,0.0,-0.006
5288,121.2627,-67.394,-0.607,-0.03,-0.001,0.0,-0.006
5289,121.2836,-67.4,-0.607,-0.03,0.0,0.0,-0.005
5290,121.3025,-67.409,-0.606,-0.028,0.001,0.0,-0.007
5291,121.3234,-67.416,-0.607,-0.026,0.0,-0.002,-0.006
5292,121.3424,-67.423,-0.607,-0.025,0.0,0.0,-0.005
5292,121.3633,-67.431,-0.609,-0.026,-0.001,-0.001,-0.007
5293,121.3823,-67.44,-0.607,-0.026,0.0,0.001,-0.007
5294,121.4032,-67.447,-0.605,-0.025,0.0,0.001,-0.006
5295,121.4221,-67.456,-0.606,-0.025,0.0,-0.001,-0.007
5296,121.4431,-67.462,-0.605,-0.023,0.0,0.0,-0.005
5297,121.462,-67.468,-0.606,-0.025,-0.001,-0.001,-0.005
5298,121.4829,-67.476,-0.607,-0.025,-0.001,-0.001,-0.006
5299,121.5039,-67.483,-0.607,-0.027,-0.001,0.0,-0.006
5300,121.5228,-67.49,-0.606,-0.028,-0.001,0.0,-0.006
5301,121.5437,-67.497,-0.605,-0.029,-0.001,0.0,-0.006
5301,121.5627,-67.506,-0.605,-0.026,0.001,0.0,-0.007
5302,121.5836,-67.512,-0.606,-0.026,0.0,-0.001,-0.005
5303,121.6026,-67.518,-0.607,-0.027,-0.001,-0.001,-0.005
5304,121.6235,-67.526,-0.607,-0.027,0.0,0.0,-0.006
5305,121.6424,-67.535,-0.606,-0.025,0.0,0.001,-0.007
5306,121.6634,-67.542,-0.606,-0.026,-0.001,-0.001,-0.006
5307,121.6823,-67.549,-0.605,-0.026,0.0,0.0,-0.006
5308,121.7032,-67.557,-0.607,-0.025,0.0,-0.001,-0.006
5309,121.7222,-67.565,-0.607,-0.025,0.0,-0.001,-0.007
5310,121.7431,-67.573,-0.609,-0.024,0.0,-0.001,-0.006
5310,121.7621,-67.58,-0.612,-0.023,0.0,-0.002,-0.006
5311,121.783,-67.588,-0.612,-0.022,0.0,-0.001,-0.006
5312,121.8019,-67.594,-0.613,-0.023,0.0,-0.001,-0.005
5313,121.8229,-67.601,-0.613,-0.022,0.0,-0.001,-0.006
5314,121.8438,-67.61,-0.612,-0.022,0.0,0.0,-0.007
5315,121.8627,-67.616,-0.614,-0.024,-0.001,-0.001,-0.006
5316,121.8837,-67.623,-0.614,-0.024,0.0,0.0,-0.006
5317,121.9027,-67.631,-0.615,-0.025,-0.001,-0.001,-0.006
5318,121.9236,-67.638,-0.615,-0.024,0.0,-0.001,-0.006
5319,121.9425,-67.646,-0.615,-0.023,0.001,0.0,-0.006
5319,121.9634,-67.654,-0.613,-0.023,0.0,0.001,-0.007
5320,121.9824,-67.661,-0.611,-0.023,0.0,0.0,-0.006
5321,122.0033,-67.669,-0.615,-0.022,0.0,-0.002,-0.006
5322,122.0223,-67.674,-0.614,-0.025,-0.001,0.0,-0.005
5323,122.0432,-67.681,-0.615,-0.023,0.001,-0.001,-0.006
5324,122.0621,-67.689,-0.615,-0.023,0.0,0.0,-0.006
5325,122.0831,-67.696,-0.617,-0.021,0.001,-0.001,-0.006
5326,122.102,-67.707,-0.617,-0.022,-0.002,-0.001,-0.009
5327,122.123,-67.712,-0.618,-0.024,-0.001,-0.001,-0.005
5328,122.1439,-67.72,-0.62,-0.025,-0.001,-0.002,-0.007
5328,122.1628,-67.73,-0.62,-0.025,-0.001,0.0,-0.007
5329,122.1837,-67.736,-0.619,-0.025,0.0,0.0,-0.006
5330,122.2027,-67.743,-0.621,-0.025,0.0,-0.002,-0.005
5331,122.2236,-67.75,-0.62,-0.022,0.002,0.0,-0.006
5332,122.2426,-67.759,-0.622,-0.022,0.0,-0.002,-0.007
5333,122.2635,-67.766,-0.622,-0.021,0.0,0.0,-0.006
5334,122.2825,-67.773,-0.621,-0.021,0.0,0.0,-0.006
5335,122.3034,-67.78,-0.623,-0.022,0.0,-0.002,-0.006
5336,122.3223,-67.787,-0.624,-0.023,0.0,-0.001,-0.006
5337,122.3433,-67.795,-0.623,-0.022,-0.001,-0.001,-0.006
5337,122.3622,-67.802,-0.625,-0.023,-0.001,0.0,-0.006
5338,122.3832,-67.81,-0.624,-0.023,0.001,-0.001,-0.007
5339,122.4021,-67.817,-0.622,-0.021,0.0,0.0,-0.005
5340,122.423,-67.827,-0.623,-0.022,-0.001,-0.001,-0.009
5341,122.442,-67.834,-0.623,-0.023,-0.001,0.0,-0.006
5342,122.4629,-67.84,-0.623,-0.023,-0.001,-0.001,-0.005
5343,122.4838,-67.848,-0.626,-0.025,-0.001,-0.002,-0.007
5344,122.5028,-67.856,-0.626,-0.026,-0.001,-0.001,-0.006
5345,122.5237,-67.864,-0.625,-0.025,0.0,0.001,-0.007
5346,122.5427,-67.871,-0.625,-0.025,0.001,0.0,-0.006
5346,122.5636,-67.88,-0.626,-0.024,0.0,-0.001,-0.007
5347,122.5825,-67.886,-0.627,-0.024,-0.001,0.0,-0.005
5348,122.6035,-67.894,-0.625,-0.024,0.0,0.0,-0.006
5349,122.6224,-67.9,-0.625,-0.025,0.0,0.0,-0.006
5350,122.6434,-67.909,-0.623,-0.025,0.0,0.0,-0.007
5351,122.6623,-67.915,-0.625,-0.025,0.0,0.0,-0.005
5352,122.6832,-67.921,-0.624,-0.023,0.001,0.0,-0.005
5353,122.7022,-67.927,-0.625,-0.024,-0.002,-0.001,-0.005
5354,122.7231,-67.936,-0.626,-0.025,-0.001,-0.001,-0.007
5355,122.7421,-67.943,-0.625,-0.026,-0.001,0.0,-0.006
5355,122.763,-67.95,-0.624,-0.027,-0.001,0.0,-0.006
5356,122.782,-67.958,-0.625,-0.027,0.0,-0.001,-0.006
5357,122.8029,-67.965,-0.624,-0.027,0.0,0.0,-0.006
5358,122.8238,-67.973,-0.625,-0.027,0.0,-0.001,-0.007
5359,122.8428,-67.979,-0.626,-0.027,0.0,-0.001,-0.005
5360,122.8637,-67.988,-0.627,-0.026,0.0,0.0,-0.007
5361,122.8827,-67.996,-0.626,-0.025,0.0,0.0,-0.006
5362,122.9036,-68.006,-0.625,-0.025,-0.001,0.001,-0.009
5363,122.9225,-68.014,-0.625,-0.025,0.0,-0.001,-0.007
5364,122.9435,-68.023,-0.624,-0.024,0.0,0.0,-0.007
5364,122.9624,-68.03,-0.625,-0.025,0.0,-0.001,-0.006
5365,122.9834,-68.037,-0.624,-0.024,0.0,0.0,-0.006
5366,123.0023,-68.045,-0.623,-0.023,0.001,0.0,-0.006
5367,123.0232,-68.052,-0.623,-0.024,-0.001,0.0,-0.006
5368,123.0421,-68.059,-0.625,-0.024,-0.001,-0.002,-0.006
5369,123.0631,-68.066,-0.626,-0.026,-0.001,-0.001,-0.006
5370,123.082,-68.073,-0.626,-0.027,0.0,0.0,-0.006
5371,123.103,-68.082,-0.626,-0.027,-0.001,-0.001,-0.007
5372,123.1219,-68.091,-0.627,-0.025,0.0,-0.001,-0.007
5373,123.1428,-68.098,-0.626,-0.027,-0.001,0.0,-0.006
5373,123.1638,-68.105,-0.625,-0.029,-0.001,0.0,-0.006
5374,123.1827,-68.111,-0.628,-0.028,0.0,-0.002,-0.005
5375,123.2037,-68.119,-0.627,-0.025,0.001,0.0,-0.006
5376,123.2226,-68.128,-0.628,-0.026,-0.001,-0.001,-0.007
5377,123.2436,-68.135,-0.627,-0.027,-0.001,0.0,-0.006
5378,123.2625,-68.141,-0.628,-0.027,0.0,-0.001,-0.005
5379,123.2834,-68.148,-0.626,-0.026,0.001,0.001,-0.006
5380,123.3024,-68.156,-0.627,-0.026,-0.001,-0.001,-0.006
5381,123.3233,-68.163,-0.626,-0.026,-0.001,0.0,-0.006
5382,123.3423,-68.171,-0.626,-0.026,0.0,-0.001,-0.006
5382,123.3632,-68.178,-0.627,-0.025,0.001,0.0,-0.006
5383,123.3821,-68.182,-0.626,-0.026,0.0,0.0,-0.004
5384,123.403,-68.189,-0.626,-0.027,-0.001,-0.001,-0.006
5385,123.422,-68.196,-0.627,-0.026,0.0,0.0,-0.005
5386,123.4429,-68.203,-0.628,-0.026,-0.001,-0.002,-0.006
5387,123.4639,-68.211,-0.628,-0.025,0.0,0.0,-0.006
5388,123.4828,-68.219,-0.625,-0.026,-0.001,0.001,-0.006
5389,123.5037,-68.227,-0.626,-0.026,0.0,-0.001,-0.007
5390,123.5227,-68.234,-0.627,-0.025,0.0,-0.001,-0.006
5391,123.5436,-68.242,-0.627,-0.027,-0.002,0.0,-0.006
5391,123.5626,-68.25,-0.627,-0.027,-0.001,0.0,-0.006
5392,123.5835,-68.257,-0.628,-0.027,-0.001,-0.001,-0.006
5393,123.6025,-68.265,-0.626,-0.03,-0.002,0.0,-0.006
5394,123.6234,-68.272,-0.625,-0.031,-0.001,0.0,-0.006
5395,123.6423,-68.279,-0.625,-0.031,-0.001,0.0,-0.006
5396,123.6633,-68.285,-0.624,-0.032,-0.001,0.0,-0.005
5397,123.6822,-68.292,-0.625,-0.032,0.0,-0.001,-0.005
5398,123.7032,-68.298,-0.626,-0.029,0.001,-0.001,-0.005
5399,123.7221,-68.305,-0.626,-0.029,-0.001,0.0,-0.005
5400,123.743,-68.313,-0.625,-0.028,0.0,0.001,-0.007
5400,123.762,-68.319,-0.625,-0.028,0.0,-0.002,-0.005
5401,123.7829,-68.326,-0.623,-0.027,0.001,0.001,-0.006
5402,123.8039,-68.335,-0.623,-0.026,0.0,0.0,-0.007
5403,123.8228,-68.342,-0.623,-0.025,0.0,0.0,-0.005
5404,123.8438,-68.349,-0.624,-0.025,0.0,-0.001,-0.006
5405,123.8627,-68.357,-0.625,-0.025,0.0,0.0,-0.007
5406,123.8836,-68.365,-0.625,-0.025,-0.001,-0.002,-0.006
5407,123.9026,-68.375,-0.622,-0.024,0.0,0.001,-0.009
5408,123.9235,-68.381,-0.622,-0.023,0.0,-0.001,-0.005
5409,123.9424,-68.39,-0.62,-0.023,0.0,0.001,-0.007
5409,123.9634,-68.398,-0.622,-0.024,-0.001,-0.001,-0.007
